id,time,x,y
0,0,7.97617242330803,6.0448758666623466
1,0,0.05798881687329794,4.9841641338750735
2,0,4.942785052807431,2.9768721163195613
3,0,0.059597092374564405,0
4,0,8.938758119452096,3.031428998832412
5,0,3.971934875534669,5.942248752858202
6,0,1.0278022394746809,11.044244492326024
7,0,6.044487536234553,11.9596468448574
8,0,3.9662932802485367,10.026024960949226
9,0,5.943682776478358,11.029435974890736
10,0,12,8.015227716602892
11,0,0.9717917932482918,6.977056781039882
12,0,4.04900475860423,6.976131824833309
13,0,2.0154450251502722,5.957781054213479
14,0,1.98510328898199,3.0382973584373967
0,5,7.946814171862778,6.102820304521703
1,5,0.1055791510186219,4.970691173056097
2,5,4.898677312097879,2.959310784779214
3,5,0.09930182666286697,0
4,5,8.883948410197524,3.058135537860027
5,5,3.9482595598684713,5.8917938229831295
6,5,1.0493021010020718,11.078158919870283
7,5,6.080010557949231,11.928263731148894
8,5,3.932611784900403,10.051708571152895
9,5,5.879452538680771,11.061806790604136
10,5,12,8.030705880105238
11,5,0.913093773489993,6.9300770526001125
12,5,4.115201519569601,6.9431260200666225
13,5,2.034722221985265,5.9088414430708305
14,5,1.9638257481427548,3.0928716305794746
0,10,7.925727439115613,6.143651725365038
1,10,0.15744621410119347,4.956743985363133
2,10,4.8521238982064805,2.938858528447727
3,10,0.14432095524432464,0
4,10,8.837568362619427,3.0815709573557415
5,10,3.928767719233915,5.849964185660107
6,10,1.0698681846346267,11.111025528288904
7,10,6.1156174067573374,11.89820539423666
8,10,3.89156435166998,10.082106849502503
9,10,5.821018828171283,11.089941224697677
10,10,12,8.044155409915238
11,10,0.8835546630569373,6.907339678209905
12,10,4.173098534114973,6.9130218509188595
13,10,2.0513259907801698,5.8686415854584215
14,10,1.941910096608465,3.1475519958320723
0,15,7.895677551907154,6.203048613943531
1,15,0.19907660430867175,4.943965695734456
2,15,4.810060853403116,2.921531104355017
3,15,0.16013717416032533,0
4,15,8.801242305991384,3.100036389084964
5,15,3.9105270486435786,5.811148380770617
6,15,1.1029064697707633,11.161960347368218
7,15,6.146227798635212,11.87099081094431
8,15,3.8564819922634435,10.108333930715467
9,15,5.773125675752161,11.112725575015727
10,15,12,8.065934573529729
11,15,0.9097509624129346,6.873693099032966
12,15,4.2063521079230775,6.894779748998125
13,15,2.074961235913907,5.810578100661466
14,15,1.9218679637925087,3.197111468570529
0,20,7.866058010455351,6.262669563142846
1,20,0.2778816456436996,4.920289748305377
2,20,4.830794059982228,2.872112244888294
3,20,0.2109527853705736,0
4,20,8.757428676735097,3.1223759281414805
5,20,3.887320328863958,5.762070380705027
6,20,1.1269018571735276,11.200244414407356
7,20,6.189896072331688,11.832120343983288
8,20,3.802746441033973,10.149555173625052
9,20,5.743779543888713,11.126907131593509
10,20,12,8.080004058039293
11,20,0.9513588814588563,6.82341857749557
12,20,4.251762221498077,6.871087675239307
13,20,2.1022573444327803,5.743623579415478
14,20,1.9058486271171184,3.241369604435659
0,25,7.84613687363125,6.30257589020271
1,25,0.3570100084110178,4.898236371508728
2,25,4.849590885126377,2.825850236094593
3,25,0.25123414682735673,0
4,25,8.701426160812256,3.150000087094774
5,25,3.8690977800571074,5.721532311564978
6,25,1.1583449456148251,11.254192387313811
7,25,6.211814380559316,11.8138054082866
8,25,3.7786791143784604,10.167631395410137
9,25,5.684475347385546,11.154897940134893
10,25,12,8.088915107911905
11,25,0.9899117181692724,6.77883348579002
12,25,4.318409915162828,6.836175554723597
13,25,2.117190115064952,5.706560523156262
14,25,1.8901769552364136,3.2869088733386143
0,30,7.808087478548785,6.37440466325935
1,30,0.4170695506291368,4.882612470528476
2,30,4.873695492664483,2.7660449843812867
3,30,0.29777439865384225,0
4,30,8.655161895854132,3.171587947475741
5,30,3.8467485636288505,5.671400975331377
6,30,1.1903687690687814,11.30726899237638
7,30,6.2514717311093015,11.781176992205836
8,30,3.743123993727976,10.194469875849597
9,30,5.638177112484794,11.1775007855321
10,30,12,8.101157797558756
11,30,1.0261470300491338,6.736608105622062
12,30,4.3819405991701,6.804652345339222
13,30,2.141472615154366,5.647862246549557
14,30,1.8698462542762786,3.348140060454622
0,35,7.782223744467021,6.426611382019732
1,35,0.4679225708236672,4.869257280344658
2,35,4.894597258675797,2.710169555390864
3,35,0.35199125107438684,0
4,35,8.610115752856665,3.1925361827407217
5,35,3.8195440692576854,5.610393831353946
6,35,1.2228637229807167,11.364660383050765
7,35,6.306147880355873,11.735191848150219
8,35,3.7033188111972515,10.224428070576813
9,35,5.592907216128701,11.200239006442805
10,35,12,8.115620457791922
11,35,1.067993293415483,6.6862196283382715
12,35,4.443146827075172,6.7754904281718815
13,35,2.1614389579216846,5.601215453763365
14,35,1.858121126018892,3.3870458245956527
0,40,7.767139474824138,6.456897622244869
1,40,0.4938740768420444,4.863075764949006
2,40,4.9054405126120555,2.6783558356055304
3,40,0.4099684910254159,0
4,40,8.566089467557847,3.213193541250541
5,40,3.7980032243305777,5.5626304293501825
6,40,1.254518066854267,11.421440378648024
7,40,6.343299028904615,11.703286693745426
8,40,3.647301541297216,10.269279997095568
9,40,5.555050040120672,11.21988974138883
