0,0,5.963959477597827,11.967007593603316,1.0,1.0
1,0,6.034161682523834,9.022577332035672,1.0,0.0
2,0,0.0,6.023361124145994,1.0,0.0
3,0,1.0330629216509273,4.925962121059094,1.0,0.0
4,0,8.953593711429521,9.985726898417932,1.0,0.0
5,0,3.960953181486123,8.024295355997104,1.0,0.0
6,0,5.055563838852493,1.973369536223104,1.0,0.0
7,0,8.041015247623822,9.957353835675944,1.0,1.0
8,0,9.948234696070884,7.962943228185891,0.0,1.0
9,0,4.963789808524688,6.988909171984676,1.0,0.0
10,0,1.0492964272761018,1.9659965942020727,1.0,0.0
11,0,1.0454487221050257,7.987074891156155,0.0,1.0
12,0,6.98110281030737,5.95052351872205,1.0,0.0
13,0,6.975394320989498,8.95480554637253,1.0,0.0
14,0,1.034758031229075,7.955845080637453,1.0,0.0
0,5,5.921293073028701,11.927610142089268,1.0,1.0
1,5,6.084258976860106,9.05453160484555,1.0,0.0
2,5,0.0,6.04776657254175,1.0,0.0
3,5,1.054604590039106,4.878795360512275,1.0,0.0
4,5,8.915440085670062,9.972697487277408,1.0,0.0
5,5,3.910926492821935,8.055452688558908,1.0,0.0
6,5,5.121173033546481,1.941254411909893,1.0,0.0
7,5,8.076275355390985,9.919028227584072,1.0,1.0
8,5,9.924124719563231,7.946161761872233,0.0,1.0
9,5,4.911596438106518,6.971444720512773,1.0,0.0
10,5,1.0916936027004132,1.9376646469836865,1.0,0.0
11,5,1.1002790773621671,7.971702546028374,0.0,1.0
12,5,6.958639114721011,5.8919282451987405,1.0,0.0
13,5,6.950702329791039,8.909213985949114,1.0,0.0
14,5,1.0716589241718824,7.908513364838781,1.0,0.0
0,10,5.861490368287464,11.872218085925738,1.0,1.0
1,10,6.131167120289147,9.08536016933962,1.0,0.0
2,10,0.0,6.061903026111585,1.0,0.0
3,10,1.0823383795723354,4.820285497948921,1.0,0.0
4,10,8.837402824850287,9.94902503294824,1.0,0.0
5,10,3.8798949989192257,8.074852429162519,1.0,0.0
6,10,5.164309043356302,1.9202359242316764,1.0,0.0
7,10,8.123388247119733,9.86921668240069,1.0,1.0
8,10,9.891157958715295,7.922452803057305,0.0,1.0
9,10,4.840753956638484,6.946971889252553,1.0,0.0
10,10,1.1301357216142935,1.9123470083046423,1.0,0.0
11,10,1.1552484697136216,7.954402677628784,0.0,1.0
12,10,6.940050442759353,5.844661292252543,1.0,0.0
13,10,6.922342750290878,8.85716730122468,1.0,0.0
14,10,1.1158295542790866,7.851059898033918,1.0,0.0
0,15,5.817081380721738,11.830551319998852,1.0,1.0
1,15,6.189757967510176,9.123324985212006,1.0,0.0
2,15,0.0,6.078515718379628,1.0,0.0
3,15,1.1009056124286312,4.78215079476195,1.0,0.0
4,15,8.790023141942074,9.9337560151052,1.0,0.0
5,15,3.84655953709176,8.096080064701237,1.0,0.0
6,15,5.219619841915675,1.895311126321134,1.0,0.0
7,15,8.169472817349524,9.81934578409166,1.0,1.0
8,15,9.8603845984855,7.899064712346917,0.0,1.0
9,15,4.789355283467748,6.927693317880149,1.0,0.0
10,15,1.1600927775002956,1.8923996360556727,1.0,0.0
11,15,1.2183769486035811,7.931870203660469,0.0,1.0
12,15,6.91489983369265,5.7798715116122095,1.0,0.0
13,15,6.897037312807568,8.813002868606652,1.0,0.0
14,15,1.1563705260966253,7.797687625788691,1.0,0.0
0,20,5.7764684769378425,11.792585822494084,1.0,1.0
1,20,6.246660155573991,9.16025939514465,1.0,0.0
2,20,0.0,6.098448617530146,1.0,0.0
3,20,1.126965409552371,4.727739062849838,1.0,0.0
4,20,8.7337348927289,9.916479580116132,1.0,0.0
5,20,3.7963559051984688,8.129138025852674,1.0,0.0
6,20,5.259482509521246,1.8760762854579516,1.0,0.0
7,20,8.233398246300172,9.753614209714092,1.0,1.0
8,20,9.823075981094584,7.870121028018042,0.0,1.0
9,20,4.7382305923886285,6.908381152081457,1.0,0.0
10,20,1.2044091598295812,1.864835235054336,1.0,0.0
11,20,1.2745505595796416,7.91141172081484,0.0,1.0
12,20,6.902218018196937,5.748913392036942,1.0,0.0
13,20,6.871362601210269,8.766588369818837,1.0,0.0
14,20,1.1942186768466585,7.746504507770804,1.0,0.0
0,25,5.8062845459370935,11.759907554538232,1.0,1.0
1,25,6.27551814722493,9.178887736722276,1.0,0.0
2,25,0.0,6.105471540945056,1.0,0.0
3,25,1.1435479117292342,4.692430423820152,1.0,0.0
4,25,8.672664407570782,9.898387197336476,1.0,0.0
5,25,3.7454742677533415,8.162695517104464,1.0,0.0
6,25,5.299583238807102,1.8563062455661472,1.0,0.0
7,25,8.28505592953965,9.701688784200568,1.0,1.0
8,25,9.765689971000606,7.827237967838998,0.0,1.0
9,25,4.699509187448308,6.892880177441927,1.0,0.0
10,25,1.265302914866492,1.8265857111582524,1.0,0.0
11,25,1.3343714442773889,7.889307447066819,0.0,1.0
12,25,6.876968164247091,5.68685594270156,1.0,0.0
13,25,6.844309323367944,8.714911783604375,1.0,0.0
14,25,1.233287056753155,7.694885444632753,1.0,0.0
0,30,5.848254279722453,11.711982541610723,1.0,1.0
1,30,6.315181144028451,9.20598517107574,1.0,0.0
2,30,0.0,6.125049371941357,1.0,0.0
3,30,1.1758373856092148,4.622676454909446,1.0,0.0
4,30,8.597910846418532,9.876173079184433,1.0,0.0
5,30,3.7033858078198,8.188556820885266,1.0,0.0
6,30,5.364002829155842,1.8285905118803203,1.0,0.0
7,30,8.305307319855203,9.680126616682712,1.0,1.0
8,30,9.70810959949134,7.782237544967652,0.0,1.0
9,30,4.626335280427493,6.8615305701169085,1.0,0.0
10,30,1.2972520027258616,1.8062146513478032,1.0,0.0
11,30,1.39845722788242,7.866542666028465,0.0,1.0
12,30,6.849226552753542,5.620790269609697,1.0,0.0
13,30,6.824546988536731,8.67886647855341,1.0,0.0
14,30,1.2749048463585426,7.639640775272568,1.0,0.0
0,35,5.803363495204312,11.67269883740808,1.0,1.0
1,35,6.367686863679142,9.240855649974662,1.0,0.0
2,35,0.0,6.14015417565372,1.0,0.0
3,35,1.2120394794644755,4.543980414412055,1.0,0.0
4,35,8.53433191511982,9.85778227284323,1.0,0.0
5,35,3.64245403460612,8.225089052122597,1.0,0.0
6,35,5.4079381377075455,1.8107415575183583,1.0,0.0
7,35,8.34203269925949,9.642221364075173,1.0,1.0
8,35,9.646308700194153,7.732697459380962,0.0,1.0
9,35,4.586154596924327,6.845776212639632,1.0,0.0
10,35,1.3391857008666763,1.7789557903946298,1.0,0.0
11,35,1.473595138124444,7.840429786944929,0.0,1.0
12,35,6.823433005266391,5.563435294432948,1.0,0.0
13,35,6.794269432417798,8.62426757448766,1.0,0.0
14,35,1.321227142351247,7.57746554562711,1.0,0.0
0,40,5.755144148764046,11.629832012726329,1.0,1.0
1,40,6.409231281334037,9.268554983946666,1.0,0.0
2,40,0.0,6.16145651176722,1.0,0.0
3,40,1.236542656762282,4.494923971023851,1.0,0.0
4,40,8.503328731836069,9.849734932692389,1.0,0.0
5,40,3.6101767493209582,8.245673933669178,1.0,0.0
6,40,5.458298797383168,1.7899065422188116,1.0,0.0
7,40,8.371303712090736,9.60996050469304,1.0,1.0
8,40,9.616601774316193,7.708817058400912,0.0,1.0
9,40,4.536079629122941,6.824945756220301,1.0,0.0
10,40,1.3865224673010244,1.7468153844798446,1.0,0.0
11,40,1.5300501938406068,7.821240269500531,0.0,1.0
12,40,6.793233260413256,5.498467605061382,1.0,0.0
13,40,6.780627278522255,8.599620326788612,1.0,0.0
14,40,1.348105242273015,7.539203303284894,1.0,0.0
0,45,5.70526444094692,11.581498498439368,1.0,1.0
1,45,6.475798388447801,9.312001552111322,1.0,0.0
2,45,0.0,6.185936898412504,1.0,0.0
