0,0,8.942090937000762,4.967341445521761,-1.0,-1.0,8.0,-1.0,-1.0,-1.0
1,0,6.989245979585997,1.0132961260064768,-1.0,1.0,2.0,1.0,-1.0,1.0
2,0,9.997452953717966,4.032653042437937,-1.0,-1.0,5.0,-1.0,5.0,-1.0
3,0,6.046675529593237,11.033218188962485,-1.0,7.0,7.0,-1.0,7.0,-1.0
4,0,0.0452581974854888,0.0151556344130618,-1.0,-1.0,0.0,-1.0,0.0,-1.0
5,0,3.0591657687189406,11.019864858676694,6.0,-1.0,-1.0,-1.0,6.0,-1.0
6,0,11.974456354417228,6.956984886363089,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
7,0,6.05580499242013,1.9998160708930368,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
8,0,1.989489636306428,8.95378054144558,-1.0,-1.0,-1.0,-1.0,6.0,-1.0
9,0,3.0347068027525754,7.949747108749707,6.0,-1.0,4.0,-1.0,-1.0,-1.0
10,0,1.986012033351426,1.959789488563028,-1.0,-1.0,-1.0,0.0,0.0,-1.0
11,0,2.983491679867197,3.992602916487307,-1.0,-1.0,3.0,-1.0,-1.0,0.0
12,0,0.9688848040283417,12.0,-1.0,-1.0,-1.0,6.0,6.0,-1.0
13,0,6.977636010894172,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
14,0,3.9725734880741914,4.047527453835444,-1.0,-1.0,-1.0,-1.0,3.0,-1.0
0,5,8.882442201260444,4.935351345564842,-1.0,-1.0,8.0,-1.0,-1.0,-1.0
1,5,6.979713628977094,1.0252718092620066,-1.0,1.0,2.0,1.0,-1.0,1.0
2,5,9.9496123908432,4.027743260178806,-1.0,-1.0,5.0,-1.0,5.0,-1.0
3,5,6.093653822421153,11.066549411097846,-1.0,7.0,7.0,-1.0,7.0,-1.0
4,5,0.0907109344895727,0.0296228952515007,-1.0,-1.0,0.0,-1.0,0.0,-1.0
5,5,3.1311470406625923,11.04463389723991,6.0,-1.0,-1.0,-1.0,6.0,-1.0
6,5,11.948452100892192,6.914563185622527,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
7,5,6.102641537184222,2.000412994026504,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
8,5,1.976839884467183,8.890107092423301,-1.0,-1.0,-1.0,-1.0,6.0,-1.0
9,5,3.0627199823829026,7.909075152625333,6.0,-1.0,4.0,-1.0,-1.0,-1.0
10,5,1.9382039438713448,1.9743408089252927,-1.0,-1.0,-1.0,0.0,0.0,-1.0
11,5,2.9731195310677108,3.988166156134577,-1.0,-1.0,3.0,-1.0,-1.0,0.0
12,5,0.9338301399692048,12.0,-1.0,-1.0,-1.0,6.0,6.0,-1.0
13,5,6.952214360292165,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
14,5,3.9339175644421593,4.110330720747714,-1.0,-1.0,-1.0,-1.0,3.0,-1.0
0,10,8.826850336479296,4.903966534075586,-1.0,-1.0,4.0,-1.0,-1.0,-1.0
1,10,6.966499574961755,1.0428583419281254,-1.0,1.0,2.0,1.0,-1.0,1.0
2,10,9.911485998620362,4.023523811643387,-1.0,-1.0,5.0,-1.0,5.0,-1.0
