2,10,10.878683068448456,7.116161907496057,-1,-1,-1,5
3,10,11.168338471994938,8.022105942145457,5,-1,5,-1
4,10,10.995172334232782,4.158716261530449,-1,-1,5,5
5,10,10.15165769278369,7.022112972365373,-1,-1,5,5
6,10,1.0419729096356436,5.897168317419364,-1,-1,-1,3
7,10,6.955644144590435,9.833464161983338,6,-1,-1,7
8,10,2.1277813788723736,2.9134770611295147,8,8,-1,0
9,10,8.041177645936402,4.121347733661321,6,-1,-1,5
10,10,9.169172983614308,2.1168638608219155,-1,-1,5,-1
11,10,12.0,2.15068600109632,-1,-1,5,2
12,10,1.8976125993626836,1.0926209301872063,-1,-1,-1,0
13,10,9.115264873316962,6.162457815881833,8,6,-1,5
14,10,1.807194844173932,0.0,6,6,-1,0
15,10,9.891322968023982,5.969170696069889,6,-1,-1,5
16,10,7.07321014627346,0.1564956029304073,-1,-1,4,1
17,10,7.112534687832366,6.098852879351772,-1,-1,-1,4
18,10,10.813414342592626,4.014991851702238,8,-1,-1,5
19,10,1.0475539502835545,8.17593002046858,-1,-1,-1,6
20,10,0.0,12.0,7,-1,7,6
21,10,8.845860102052603,4.95774121675912,-1,6,-1,5
22,10,4.863856631727664,6.05012068708321,6,6,-1,-1
23,10,4.098015394596446,7.084270206451561,4,-1,5,4
24,10,8.982242792282458,9.85415328637348,-1,6,5,8
25,10,8.110699419592924,0.1615659330403789,-1,-1,4,-1
26,10,7.840479483873534,1.0320850717774817,-1,-1,-1,1
27,10,4.827517332111514,3.0334195591202047,8,8,-1,-1
28,10,9.851027184192406,11.846185060342334,6,-1,-1,8
29,10,7.124705794235539,10.92489177160756,6,6,-1,7
0,15,6.79149363434637,6.918406684746388,-1,-1,-1,4
1,15,3.2260767375412644,5.093026649441594,-1,-1,-1,3
2,15,10.843332286026165,7.149610113790784,-1,-1,-1,5
3,15,11.234366251691014,8.030446441589156,5,-1,5,-1
4,15,10.99405316165997,4.228814114851557,-1,-1,5,5
5,15,10.196290276409972,7.029249958208775,-1,-1,5,5
6,15,1.0177210166496071,5.85548063373021,-1,-1,-1,3
7,15,6.946043922843524,9.795451740004642,6,-1,-1,7
8,15,2.168737388422637,2.887041638111724,8,8,-1,0
9,15,8.050635144740097,4.151258398657297,6,-1,-1,5
10,15,9.204188173532335,2.1394423798855144,-1,-1,5,-1
11,15,12.0,2.1831713837915943,-1,-1,5,2
12,15,1.8599977833025905,1.1259126140704934,-1,-1,-1,0
13,15,9.14148134099931,6.199083095003743,8,6,-1,5
14,15,1.7622804000657195,0.0,6,6,-1,0
15,15,9.82042142552853,5.947629040320616,6,-1,-1,5
16,15,7.102939774369308,0.2158366385974584,-1,-1,4,1
17,15,7.164372790128286,6.144061214072088,-1,-1,-1,4
18,15,10.737149575618488,4.022133274145374,8,-1,-1,5
19,15,1.0629674410136492,8.232654477881182,-1,-1,-1,6
20,15,0.0,12.0,7,-1,7,6
21,15,8.784116281921934,4.943342589713168,-1,6,-1,5
22,15,4.804549332028749,6.071770817362773,6,6,-1,-1
23,15,4.082447322732099,7.145401310007016,4,-1,5,4
24,15,8.97640445449314,9.78915881771962,-1,6,5,8
25,15,8.12386562525516,0.1797176874779954,-1,-1,4,-1
26,15,7.801883029328747,1.04193666427776,-1,-1,-1,1
27,15,4.776386625566912,3.0454348680419514,8,8,-1,-1
28,15,9.810255419076144,11.802199094144902,6,-1,-1,8
29,15,7.175416325971432,10.892615240533082,6,6,-1,7
0,20,6.741452678554729,6.895638808510021,-1,-1,-1,4
1,20,3.265551646715784,5.110606442816529,-1,-1,-1,3
2,20,10.81045747413736,7.180770420526831,-1,-1,-1,5
3,20,11.284323001393377,8.03599221978368,5,-1,5,-1
4,20,10.993899020230804,4.261729710214439,-1,-1,5,5
5,20,10.274933235995771,7.044165054864855,-1,-1,5,5
6,20,0.9940379166673604,5.812579990752945,-1,-1,-1,3
7,20,6.938397178747415,9.761853419036688,6,-1,-1,7
8,20,2.2180099480000104,2.85690470821746,8,8,-1,0
9,20,8.066435985118714,4.201964408555355,6,-1,-1,5
10,20,9.253414793692304,2.169645619420113,-1,-1,5,-1
11,20,12.0,2.242644768340655,-1,-1,5,2
12,20,1.8367435052668488,1.14591091184174,-1,-1,-1,0
13,20,9.174257002627336,6.24204646718563,8,6,-1,5
14,20,1.715799594336523,0.0,6,6,-1,0
15,20,9.777785692342054,5.933586630998207,6,-1,-1,5
16,20,7.124838317655764,0.2561683346421074,-1,-1,4,1
17,20,7.193809273104868,6.169473255719223,-1,-1,-1,4
18,20,10.69860080279546,4.026322530993836,8,-1,-1,5
19,20,1.0720186890849948,8.26507186575735,-1,-1,-1,6
20,20,0.0,12.0,7,-1,7,6
21,20,8.732022084072472,4.931611719971476,-1,8,-1,5
22,20,4.76013859180094,6.088760248218629,6,6,-1,-1
23,20,4.066072534590446,7.213727696936535,4,-1,5,4
24,20,8.97043790305772,9.733426152513012,-1,6,5,8
25,20,8.170320735803779,0.2469866801334987,-1,-1,4,-1
26,20,7.723747018397677,1.0621597181695757,-1,-1,-1,1
27,20,4.725391351499644,3.056756798743901,8,8,-1,-1
28,20,9.773373884843991,11.764949153537556,6,-1,-1,8
29,20,7.233359953812894,10.852558014300826,6,6,-1,7
0,25,6.670710743428672,6.8649310233000485,-1,-1,-1,4
1,25,3.337663488164084,5.142971519900255,-1,-1,-1,3
2,25,10.78053715454644,7.209071725050632,-1,-1,-1,5
3,25,11.356880497515162,8.043813730392387,5,-1,5,-1
4,25,10.995053819154071,4.335368527715176,-1,-1,5,5
5,25,10.331867814448756,7.054759462932187,-1,-1,5,5
6,25,0.969789036176558,5.769560930218497,-1,-1,-1,3
7,25,6.929431119555533,9.721551531792793,6,-1,-1,7
8,25,2.268958018063832,2.8243739711717333,8,8,-1,0
9,25,8.090681076034258,4.272364061550934,6,-1,-1,5
10,25,9.310263830395456,2.2049362718977505,-1,-1,5,-1
11,25,12.0,2.2998542962258304,-1,-1,5,2
12,25,1.7783115813168644,1.1998174077578083,-1,-1,-1,0
13,25,9.204909607835736,6.281910848910039,6,6,-1,5
14,25,1.6731114791593196,0.0,6,6,-1,0
15,25,9.761140065267226,5.928094184569267,6,-1,-1,5
16,25,7.165400271095661,0.3319634445898452,-1,-1,4,1
17,25,7.239927966935082,6.208810374812919,-1,-1,-1,4
18,25,10.641571443801052,4.033115860335601,8,-1,-1,5
19,25,1.0854817517080126,8.31261444553663,-1,-1,-1,6
20,25,0.0,12.0,7,-1,7,6
21,25,8.687431046780011,4.921668503060344,-1,8,-1,5
22,25,4.711234823231824,6.106984008947947,6,6,-1,-1
23,25,4.047253035055544,7.28932879641324,4,-1,5,4
24,25,8.962093420807365,9.668060136828302,-1,6,5,8
25,25,8.194353546729676,0.2824173846643819,-1,-1,4,-1
26,25,7.682142044843462,1.0734212162062973,-1,-1,-1,1
27,25,4.680228520339714,3.068293956356215,8,8,-1,-1
28,25,9.71669302916763,11.705628130855777,6,-1,-1,8
29,25,7.253305465848293,10.838887919017772,6,6,-1,7
0,30,6.618927219707017,6.839823938824643,-1,-1,-1,4
1,30,3.391421777463055,5.1672835745246655,-1,-1,-1,3
2,30,10.753406193911124,7.235146337985108,-1,-1,-1,5
3,30,11.400214276908477,8.049611942164253,5,-1,5,-1
4,30,10.99726661469042,4.398871198195147,-1,-1,5,5
5,30,10.37438070905884,7.062193867177381,-1,-1,5,5
6,30,0.9452243954347256,5.725663777993788,-1,-1,-1,3
7,30,6.917288157812235,9.66649204645984,6,-1,-1,7
8,30,2.311328334918293,2.7978936145296647,8,8,-1,0
9,30,8.104283296886793,4.313959608687962,6,-1,-1,5
10,30,9.349118555109554,2.2293011684292643,-1,-1,5,-1
11,30,12.0,2.32643501551767,-1,-1,5,2
12,30,1.7380785455360723,1.236943399404418,-1,-1,-1,0
13,30,9.251302386970028,6.343743425990863,6,6,-1,5
14,30,1.6195261208954128,0.0,6,6,-1,0
15,30,9.707005373673184,5.909830724543199,6,-1,-1,5
16,30,7.197700995599301,0.3895009802030297,-1,-1,4,1
17,30,7.28980527924551,6.2496956258035885,-1,-1,-1,4
18,30,10.588763316076914,4.039614850943805,8,-1,-1,5
19,30,1.1008373368298037,8.364861677745,-1,-1,-1,6
20,30,0.0,12.0,7,-1,7,6
21,30,8.618702033106825,4.904342061397935,-1,6,-1,5
22,30,4.663956439046414,6.124747249386538,6,6,-1,-1
23,30,4.030410586705005,7.355235893122866,4,-1,5,4
24,30,8.956534405579943,9.62345078715506,-1,6,5,8
25,30,8.218916371913414,0.3208268194337378,-1,-1,4,-1
26,30,7.627816313202231,1.08792266726855,-1,-1,-1,1
27,30,4.636045701744245,3.079760868813356,8,8,-1,-1
28,30,9.678465603322907,11.662390827849276,6,-1,-1,8
29,30,7.296791269205435,10.8086795392662,6,6,-1,7
0,35,6.557868437704619,6.808392622414042,-1,-1,-1,4
1,35,3.4436243237818207,5.191852739184343,-1,-1,-1,3
2,35,10.706658321843465,7.279480180497575,-1,-1,-1,5
3,35,11.423224922581742,8.053071118554502,5,-1,5,-1
4,35,10.997799818672656,4.461524002321402,-1,-1,5,5
5,35,10.413051090177044,7.068879074136698,-1,-1,5,5
6,35,0.9283190984954448,5.698046371387486,-1,-1,-1,3
7,35,6.909993516514118,9.632175925209818,6,-1,-1,7
8,35,2.3647558042843646,2.76364574355958,8,8,-1,0
9,35,8.11337154216632,4.342879425318844,6,-1,-1,5
10,35,9.378461406422602,2.2473740999944773,-1,-1,5,-1
11,35,12.0,2.3786355562547565,-1,-1,5,2
12,35,1.6918616693887352,1.281262498499026,-1,-1,-1,0
13,35,9.300400052181455,6.410694760376835,6,6,-1,5
14,35,1.5688546810303052,0.0,6,6,-1,0
15,35,9.658931401475886,5.894715835133415,6,-1,-1,5
16,35,7.224947039225524,0.4397057300393826,-1,-1,4,1
17,35,7.334334329636842,6.285376525877371,-1,-1,-1,4
18,35,10.532932998643105,4.046565408758642,8,-1,-1,5
19,35,1.118887714833933,8.424875480570337,-1,-1,-1,6
20,35,0.0,12.0,7,-1,7,6
21,35,8.577202497461263,4.894436966871905,-1,8,-1,5
22,35,4.621752849046122,6.14072632591342,6,6,-1,-1
23,35,4.011909783655013,7.426508421879149,4,-1,5,4
24,35,8.950908135074114,9.5858906518114,-1,6,5,8
25,35,8.259675305882613,0.3822929773578039,-1,-1,4,-1
26,35,7.582675515416259,1.1003752147486796,-1,-1,-1,1
27,35,4.575551233298926,3.0938140530152927,8,8,-1,-1
28,35,9.633974635111668,11.612349421599747,6,-1,-1,8
29,35,7.350516532606607,10.771832259303835,6,6,-1,7
0,40,6.527790795460335,6.793300186278974,-1,-1,-1,4
1,40,3.479856962693958,5.2084383611578655,-1,-1,-1,3
2,40,10.667430883528487,7.316550970529225,-1,-1,-1,5
3,40,11.499004321640408,8.063949570488345,5,-1,5,-1
4,40,10.997418922548254,4.529414629502673,-1,-1,5,5
5,40,10.501198807424991,7.08262389915261,-1,-1,5,5
6,40,0.9058886770517692,5.660157553024519,-1,-1,-1,3
7,40,6.895905295570283,9.568662640614685,6,-1,-1,7
8,40,2.406651589675289,2.736014928069385,8,8,-1,0
9,40,8.13917757264479,4.424396526069168,6,-1,-1,5
10,40,9.419742725012451,2.2728369205469017,-1,-1,5,-1
11,40,12.0,2.423012051660216,-1,-1,5,2
12,40,1.6659612379235007,1.3068857211826006,-1,-1,-1,0
13,40,9.330015794852288,6.453537480571951,6,6,-1,5
14,40,1.513104098939472,0.0,6,6,-1,0
15,40,9.614422739823976,5.880401389331332,6,-1,-1,5
16,40,7.25382166536739,0.4915432840717071,-1,-1,4,1
17,40,7.370302974417516,6.313210718075425,-1,-1,-1,4
18,40,10.487437451013053,4.051754877871693,8,-1,-1,5
19,40,1.1375596721008372,8.485218554076413,-1,-1,-1,6
20,40,0.0,12.0,7,-1,7,6
21,40,8.527940998929447,4.882105437837492,-1,8,-1,5
22,40,4.587377177159772,6.153287549171361,6,6,-1,-1
23,40,3.997128087277528,7.487759127720018,4,-1,5,3
24,40,8.943120475851536,9.533584852134172,-1,6,5,8
25,40,8.279743959915065,0.4139743122777757,-1,-1,4,-1
26,40,7.5248759416083075,1.1163752822433888,-1,-1,-1,1
27,40,4.523345390963633,3.105779146128888,8,8,-1,-1
28,40,9.573867408754207,11.543645383991716,6,-1,-1,8
29,40,7.397176380879238,10.738847036282763,6,6,-1,7
0,45,6.490842611527,6.774640637665036,-1,-1,-1,4
1,45,3.554461517894263,5.243118390314838,-1,-1,-1,3
2,45,10.638018188387084,7.345675184948579,-1,-1,-1,5
3,45,11.540095727348753,8.069094432444865,5,-1,5,-1
4,45,10.995009618208742,4.581999289555383,-1,-1,5,5
5,45,10.561365005681749,7.0919386506650985,-1,-1,5,5
6,45,0.8780073574973088,5.612299855607346,-1,-1,-1,3
7,45,6.884101400428938,9.517167817928042,6,-1,-1,7
8,45,2.453362395286828,2.705677327702208,8,8,-1,0
9,45,8.156180155052892,4.479426848207307,6,-1,-1,5
10,45,9.471631268446968,2.3053283417622064,-1,-1,5,-1
11,45,12.0,2.4743520552531724,-1,-1,5,2
12,45,1.6225277669638762,1.348755391096406,-1,-1,-1,0
13,45,9.35247794093342,6.48622049863918,6,6,-1,5
14,45,1.4305153893974705,0.0,6,6,-1,0
15,45,9.582021347082836,5.868864802142089,6,-1,-1,5
16,45,7.266505723843616,0.514064057096496,-1,-1,4,1
17,45,7.424463699975663,6.35605453324452,-1,-1,-1,4
18,45,10.425813562116891,4.059701613242073,8,-1,-1,5
19,45,1.1475255154268469,8.517318577631244,-1,-1,-1,6
20,45,0.0,12.0,7,-1,7,6
21,45,8.459603336203788,4.866652133809546,-1,8,-1,5
22,45,4.528936461669967,6.174364975853389,6,6,-1,-1
23,45,3.9818532917456753,7.543774423670686,4,-1,5,3
24,45,8.937712983726513,9.487309469417871,-1,6,5,8
25,45,8.308538376526874,0.4577056303229416,-1,-1,4,-1
26,45,7.483874852707,1.1283728540127296,-1,-1,-1,1
27,45,4.46803941161502,3.117860022905703,8,8,-1,-1
28,45,9.52476061970253,11.48807495138283,6,-1,-1,8
29,45,7.458581374096016,10.695836369116115,6,6,-1,7
0,50,6.443015182637365,6.7502636766535575,-1,-1,-1,4
1,50,3.614683988908433,5.269646968753127,-1,-1,-1,3
2,50,10.57100098465494,7.412360214617062,-1,-1,-1,5
3,50,11.591975779125834,8.076819706090584,5,-1,5,-1
4,50,10.992841270553956,4.64132696579782,-1,-1,5,5
5,50,10.638170719048476,7.103311612786097,-1,-1,5,5
6,50,0.8401200851653745,5.546761338878326,-1,-1,-1,3
7,50,6.874953907559839,9.469323486297943,6,-1,-1,7
8,50,2.4927382518205863,2.680520594573592,8,8,-1,0
9,50,8.16707199439111,4.516563768121346,6,-1,-1,5
10,50,9.539079329129306,2.3475615454821064,-1,-1,5,-1
11,50,12.0,2.542255045529932,-1,-1,5,2
12,50,1.5600863025554284,1.4068088968503554,-1,-1,-1,0
13,50,9.37820085544897,6.524582620845172,6,6,-1,5
14,50,1.378990543248415,0.0,6,6,-1,0
15,50,9.519597658179295,5.8466088249479045,6,-1,-1,5
16,50,7.2905686209102365,0.5591081692188691,-1,-1,4,1
17,50,7.4871822208677585,6.404379547574264,-1,-1,-1,4
18,50,10.37444511847179,4.066248592162437,8,-1,-1,5
19,50,1.163067004712382,8.575290798415168,-1,-1,-1,6
20,50,0.0,12.0,7,-1,7,6
21,50,8.4242072159953,4.859531779418906,-1,8,-1,5
22,50,4.49378978839258,6.187500897520262,6,8,-1,-1
23,50,3.961886499900827,7.615224294219487,4,-1,5,3
24,50,8.930596680028396,9.43068763119186,-1,6,5,8
25,50,8.327904785940143,0.4867197308830132,-1,-1,4,-1
26,50,7.45302118964647,1.1373300386651892,-1,-1,-1,1
27,50,4.442297160139473,3.1229176962375456,8,8,-1,-1
28,50,9.47650083852468,11.434172984051946,6,-1,-1,8
29,50,7.4997002704958895,10.668351153709736,6,6,-1,7
0,55,6.388953769148963,6.723614978583366,-1,-1,-1,4
1,55,3.674868373258216,5.296821118284746,-1,-1,-1,3
2,55,10.529628295899789,7.455610896285164,-1,-1,-1,5
3,55,11.651034250725475,8.085254085987941,5,-1,5,-1
4,55,10.99042222227616,4.692338900272442,-1,-1,5,5
5,55,10.701840291109235,7.112056982488842,-1,-1,5,5
6,55,0.8239471115003758,5.517945975583739,-1,-1,-1,3
7,55,6.862058689077367,9.395640122588048,6,-1,-1,7
8,55,2.5460961669650595,2.647295182192296,8,8,-1,0
9,55,8.180649773170437,4.561883077954486,6,-1,-1,5
10,55,9.568210949352537,2.365987685024367,-1,-1,5,-1
11,55,12.0,2.6023443473792183,-1,-1,5,2
12,55,1.5393625746366713,1.4261950773111718,-1,-1,-1,0
13,55,9.427616441079888,6.59755337093431,6,6,-1,5
14,55,1.2998445859013563,0.0,6,6,-1,0
15,55,9.47213058263918,5.82738575027729,6,-1,-1,5
16,55,7.316689107492523,0.6113167171305939,-1,-1,4,1
17,55,7.546650240586997,6.451649593036724,-1,-1,-1,4
18,55,10.314262415843672,4.073536409518045,8,-1,-1,5
19,55,1.1814260656909248,8.634183039649207,-1,-1,-1,6
20,55,0.0,12.0,7,-1,7,6
21,55,8.376220517543612,4.848538562290639,-1,8,-1,5
22,55,4.441581281654613,6.205855516916782,6,8,-1,-1
23,55,3.942066930068183,7.681682770630442,4,-1,5,3
24,55,8.92550774114201,9.383377303443115,-1,6,5,8
25,55,8.357485525299168,0.5319032036393925,-1,-1,4,-1
26,55,7.410007739350026,1.1496013223486856,-1,-1,-1,1
27,55,4.374249198721993,3.135219541463796,8,8,-1,-1
28,55,9.43425835440401,11.384629758249837,6,-1,-1,8
29,55,7.53000093890496,10.64742902408448,6,6,-1,7
0,60,6.420292809355757,6.663534355532382,-1,-1,-1,4
1,60,3.717207230602007,5.316028619178324,-1,-1,-1,3
2,60,10.491099692752202,7.494841567984518,-1,-1,-1,5
3,60,11.717309657313647,8.093385517610209,5,-1,5,-1
4,60,10.988013430480224,4.727186805957118,-1,-1,5,5
5,60,10.744881131659085,7.117658290060997,-1,-1,5,5
6,60,0.8020158323255756,5.480809793075834,-1,-1,-1,3
7,60,6.852569788578273,9.34911867861154,6,-1,-1,7
8,60,2.573310339437749,2.630357946132797,8,8,-1,0
9,60,8.201206828401638,4.628607651793878,6,-1,-1,5
10,60,9.617391916082644,2.3984575672738195,-1,-1,4,-1
11,60,12.0,2.6600001509857734,-1,-1,5,2
12,60,1.4985221916271654,1.4620397973168473,-1,-1,-1,0
13,60,9.45770867647693,6.639769741201801,6,6,-1,5
14,60,1.2486560507402464,0.0,6,6,-1,0
15,60,9.425482543967629,5.808696631049991,6,-1,-1,5
16,60,7.338237185954726,0.6558197395878467,-1,-1,4,1
17,60,7.605306672097063,6.498701936289449,-1,-1,-1,4
18,60,10.285356522246218,4.076892628482804,8,-1,-1,5
19,60,1.1934764737779684,8.674152770214164,-1,-1,-1,6
20,60,0.0,12.0,7,-1,7,6
21,60,8.34234015200911,4.840384871602278,-1,6,-1,5
22,60,4.37764671336466,6.227731667704379,6,8,-1,-1
23,60,3.932063304782437,7.7168426413106594,4,-1,5,3
24,60,8.918616900789909,9.323100821545673,-1,6,5,8
25,60,8.38145647189381,0.5692320412712966,-1,-1,4,-1
26,60,7.356133089733701,1.1635691943791835,-1,-1,-1,1
27,60,4.302367257216227,3.1490859003530574,8,8,-1,-1
28,60,9.393979775466551,11.335298910262296,6,-1,-1,8
29,60,7.562704472115938,10.623749710713913,6,6,-1,7
0,65,6.443218488953899,6.61758163246279,-1,-1,-1,4
1,65,3.756670243268922,5.333548898505968,-1,-1,-1,3
2,65,10.43807537040118,7.554296548434701,-1,-1,-1,5
3,65,11.780721900330075,8.103143997697487,5,-1,5,-1
4,65,10.984624259275392,4.7601576603774856,-1,-1,5,5
5,65,10.798745783579138,7.124550437144064,-1,-1,5,5
6,65,0.7788124760657524,5.440880963659039,-1,-1,-1,3
7,65,6.836680388409865,9.275514347744348,6,-1,-1,7
8,65,2.632790159423517,2.593955726580265,8,8,-1,0
9,65,8.220314245860425,4.695828323118668,6,-1,-1,5
10,65,9.65888871209006,2.4243535276458594,-1,-1,5,-1
11,65,11.951523789374011,2.6922776045941235,-1,-1,5,2
12,65,1.448184580375515,1.506908651974256,-1,-1,-1,0
13,65,9.503701494417248,6.703359795268745,6,6,-1,5
14,65,1.1876659933978595,0.0,6,6,-1,0
15,65,9.379992427558657,5.790537510550121,6,-1,-1,5
16,65,7.358236341562788,0.6976791193758333,-1,-1,4,1
17,65,7.656300627716841,6.53819326295791,-1,-1,-1,4
18,65,10.228253567531135,4.082302887539951,8,-1,-1,5
19,65,1.2044218072615924,8.710294770134166,-1,-1,-1,6
20,65,0.0,12.0,7,-1,7,6
21,65,8.29185400905978,4.829990568031185,-1,8,-1,5
22,65,4.314243284796216,6.248191416886575,6,6,-1,-1
23,65,3.9178936442301335,7.7669903661198845,4,-1,5,3
24,65,8.914931316935034,9.296113390441,-1,6,5,8
25,65,8.403034820859636,0.6036454397334239,-1,-1,4,-1
26,65,7.315835865562235,1.172449300216519,-1,-1,-1,1
27,65,4.259649761588766,3.15758883250287,8,8,-1,-1
28,65,9.374933878674344,11.311392901253082,6,-1,-1,8
29,65,7.609879064373169,10.590211461798487,6,6,-1,7
0,70,6.467681948573357,6.56834356067152,-1,-1,-1,4
1,70,3.819529242194839,5.36254142884576,-1,-1,-1,3
2,70,10.416490425425575,7.579418458315086,-1,-1,-1,5
3,70,11.787862757945842,8.05771201687373,5,-1,5,-1
4,70,10.98055618366105,4.794969172708427,-1,-1,5,5
5,70,10.863185579759865,7.1321110159949175,-1,-1,5,5
6,70,0.7511693588904004,5.393015160245038,-1,-1,-1,3
7,70,6.82601290357511,9.225184657390122,6,-1,-1,7
8,70,2.67367188498342,2.5679633163529525,8,8,-1,0
9,70,8.238489835662406,4.758516531688454,6,-1,-1,5
10,70,9.70540467963728,2.453675316340932,-1,-1,5,-1
11,70,11.894361457580986,2.7276615875972805,-1,-1,5,2
12,70,1.399072858665913,1.5490562121819944,-1,-1,-1,0
13,70,9.524559802808728,6.731667357487625,6,6,-1,5
14,70,1.1309254251533756,0.0,6,6,-1,0
15,70,9.341193435080385,5.7745830404027645,6,-1,-1,5
16,70,7.376424658439299,0.7353658043317342,-1,-1,4,1
17,70,7.696098811828088,6.569741746545368,-1,-1,-1,4
18,70,10.18719259200373,4.086564467843004,8,-1,-1,5
19,70,1.2117511518680126,8.736338440777185,-1,-1,-1,6
20,70,0.0,12.0,7,-1,7,6
21,70,8.24495494469294,4.820749172279613,-1,8,-1,5
22,70,4.310388844522265,6.236046169213081,6,6,-1,-1
23,70,3.9013261821985847,7.823269968219423,4,-1,5,3
24,70,8.912301658069246,9.27856400661342,-1,6,5,8
25,70,8.431798981057863,0.6467885948543548,-1,-1,4,-1
26,70,7.2335256253945,1.192738058250196,-1,-1,-1,1
27,70,4.184025514834406,3.17285798979326,8,8,-1,-1
28,70,9.337296020061416,11.263042594067215,6,-1,-1,8
29,70,7.630290513108124,10.576262296771068,6,6,-1,7
0,75,6.489902773545808,6.523580056926882,-1,-1,-1,4
1,75,3.875438726933233,5.387241835606877,-1,-1,-1,3
2,75,10.39037980569086,7.609306058397794,-1,-1,-1,5
3,75,11.799973364746108,7.989209313949598,5,-1,5,-1
4,75,10.975996806073312,4.8446733842922045,-1,-1,5,5
5,75,10.9091119401504,7.137894952252283,-1,-1,5,5
6,75,0.7254727611344084,5.349763360395071,-1,-1,-1,3
7,75,6.816307692638872,9.178461034482678,6,-1,-1,7
8,75,2.7253018792895363,2.5352111932219685,8,8,-1,0
9,75,8.257814309205429,4.82548524249843,6,-1,-1,5
10,75,9.75836788322261,2.485243206907418,-1,-1,5,-1
11,75,11.861644995294826,2.746794612906163,-1,-1,5,2
12,75,1.3541204496586283,1.586776226557518,-1,-1,-1,0
13,75,9.563101925272068,6.7811211800104205,6,6,-1,5
14,75,1.08549180056775,0.0,6,6,-1,0
15,75,9.298490369200548,5.757244128251541,6,-1,-1,5
16,75,7.409813035952884,0.8001282773385093,-1,-1,4,1
