0,0,11.997523948683805,8.071507599223933,-1,-1,-1,-1,-1,8
1,0,2.0096318732162617,8.940578197326435,-1,-1,4,-1,-1,-1
2,0,3.9731329730194505,3.942115854914608,-1,-1,-1,0,-1,-1
3,0,7.041740414887153,0.0171695304700169,-1,5,-1,1,1,1
4,0,12.0,1.959384033271186,2,-1,-1,-1,2,2
5,0,10.943800947666292,9.967233989451744,-1,2,-1,8,-1,-1
6,0,7.009436094162759,0.9597286656553556,-1,-1,-1,1,-1,-1
7,0,0.9904258369983232,1.0452161624552647,-1,-1,-1,-1,-1,0
8,0,6.938478882003708,2.008949813873056,-1,-1,-1,1,-1,-1
9,0,2.0015353998750443,10.935821449519208,-1,-1,-1,-1,6,-1
10,0,7.040653830267731,4.018463029158071,-1,2,-1,-1,-1,4
11,0,1.990267378594528,3.96707448116365,-1,5,5,-1,-1,-1
12,0,0.0,5.006296995235785,-1,-1,-1,-1,3,-1
13,0,0.0,6.013491360498615,2,-1,-1,-1,3,-1
14,0,12.0,2.0191123645093016,2,2,2,2,-1,-1
15,0,8.989037039979875,3.0337809236475137,-1,-1,-1,2,-1,-1
16,0,10.01101425862798,0.9539128543072092,-1,-1,-1,2,2,-1
17,0,11.963741611035443,10.029308925710616,2,2,-1,-1,-1,8
18,0,6.967985154598794,4.042986097084443,-1,-1,-1,-1,-1,4
19,0,4.032314962265895,1.0575288672146277,-1,-1,-1,1,1,-1
20,0,4.002554437358628,9.954479690236692,6,-1,-1,-1,-1,-1
21,0,2.9449748375992786,0.0,3,-1,-1,-1,0,-1
22,0,0.0242768342481063,0.0586366336121036,-1,5,5,-1,0,-1
23,0,11.965731291917107,11.970992979184066,-1,-1,-1,8,8,8
24,0,5.933104799385292,3.9859395223797542,4,-1,4,-1,-1,-1
25,0,8.971455459881323,9.939874038074436,-1,-1,-1,-1,8,-1
26,0,10.070972682965548,8.991007636207051,7,-1,-1,-1,8,8
27,0,12.0,5.953483211404784,3,3,-1,-1,-1,-1
28,0,1.0372990592984854,5.986706671291,-1,2,-1,3,-1,-1
29,0,7.012031510419334,9.945091229285952,-1,-1,3,-1,-1,7
0,5,11.993466148952631,8.119254188536203,-1,-1,-1,-1,-1,8
1,5,2.0187116357659014,8.88178638258394,-1,-1,4,-1,-1,-1
2,5,3.9433307330323775,3.87442018109196,-1,-1,-1,0,-1,-1
3,5,7.107985123637887,0.0443741793997486,-1,5,-1,1,1,1
