0,0,11.976155932798012,4.9540734558964425,0.0,0.0,0.0,1.0,1.0,1.0
1,0,11.993765463551592,1.043502273933203,0.0,1.0,0.0,1.0,0.0,1.0
2,0,11.010549495168188,1.0313466690030135,1.0,0.0,1.0,0.0,1.0,0.0
3,0,6.010809259734367,10.049605679966309,1.0,0.0,1.0,0.0,1.0,0.0
4,0,0.0381457702120125,0.0483439628510726,0.0,0.0,0.0,1.0,1.0,1.0
5,0,10.98873409184858,7.081205646182752,1.0,1.0,1.0,0.0,0.0,0.0
6,0,7.036267758345942,6.060442893603588,0.0,1.0,1.0,1.0,0.0,0.0
7,0,1.9319163677367237,1.9632811072503968,0.0,0.0,0.0,1.0,1.0,1.0
8,0,0.0,9.045210333686114,0.0,1.0,0.0,1.0,0.0,1.0
9,0,7.020519816858324,3.0631226235403903,1.0,0.0,0.0,0.0,1.0,1.0
10,0,9.056441708282629,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,0,6.937644804348302,11.008275099119569,1.0,1.0,0.0,0.0,0.0,1.0
12,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
13,0,6.996826739510693,0.9273218697646332,1.0,0.0,1.0,0.0,1.0,0.0
14,0,7.953668897746203,4.964206399674631,0.0,0.0,1.0,1.0,1.0,0.0
0,5,11.951141943369397,4.903010924998884,0.0,0.0,0.0,1.0,1.0,1.0
1,5,11.986215990250942,1.0973804328534742,0.0,1.0,0.0,1.0,0.0,1.0
2,5,11.02215773524222,1.068951874065207,1.0,0.0,1.0,0.0,1.0,0.0
3,5,6.018878155094628,10.08906944585672,1.0,0.0,1.0,0.0,1.0,0.0
4,5,0.062105005842933,0.0782485561884329,0.0,0.0,0.0,1.0,1.0,1.0
5,5,10.975272533828882,7.177139626270899,1.0,1.0,1.0,0.0,0.0,0.0
6,5,7.074551204719156,6.123139534095992,0.0,1.0,1.0,1.0,0.0,0.0
7,5,1.8324723073566411,1.911388699495884,0.0,0.0,0.0,1.0,1.0,1.0
8,5,0.0,9.088487264665662,0.0,1.0,0.0,1.0,0.0,1.0
9,5,7.041009665972897,3.1252177494772897,1.0,0.0,0.0,0.0,1.0,1.0
10,5,9.137881307512112,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,5,6.87926581383172,11.01755861503598,1.0,1.0,0.0,0.0,0.0,1.0
12,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
13,5,6.995213093290393,0.8661188435165837,1.0,0.0,1.0,0.0,1.0,0.0
14,5,7.918056274823202,4.935854399027223,0.0,0.0,1.0,1.0,1.0,0.0
0,10,11.92922481958674,4.856762798920386,0.0,0.0,0.0,1.0,1.0,1.0
1,10,11.97770577540327,1.1615022448938983,0.0,1.0,0.0,1.0,0.0,1.0
2,10,11.032308442573887,1.098975178264313,1.0,0.0,1.0,0.0,1.0,0.0
3,10,6.024083057011272,10.117101529842268,1.0,0.0,1.0,0.0,1.0,0.0
4,10,0.0845668912418678,0.1061704391947771,0.0,0.0,0.0,1.0,1.0,1.0
5,10,10.963012775775,7.25965375002953,1.0,1.0,1.0,0.0,0.0,0.0
6,10,7.120975677172059,6.199292848203199,0.0,1.0,1.0,1.0,0.0,0.0
7,10,1.7275880891772786,1.8528738105323463,0.0,0.0,0.0,1.0,1.0,1.0
8,10,0.0,9.119251975838903,0.0,1.0,0.0,1.0,0.0,1.0
9,10,7.064917669242525,3.19517974672656,1.0,0.0,0.0,0.0,1.0,1.0
10,10,9.217945381197715,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,10,6.816141346026502,11.027547181880353,1.0,1.0,0.0,0.0,0.0,1.0
12,10,0.0,0.033741530051732,0.0,1.0,0.0,1.0,0.0,1.0
13,10,6.989242183155016,0.7891759383342036,1.0,0.0,1.0,0.0,1.0,0.0
14,10,7.884791707416634,4.911173166567001,0.0,0.0,1.0,1.0,1.0,0.0
0,15,11.913604683453023,4.827327391155807,0.0,0.0,0.0,1.0,1.0,1.0
1,15,11.969170974531016,1.225444609945259,0.0,1.0,0.0,1.0,0.0,1.0
2,15,11.047803815485018,1.1430263820530164,1.0,0.0,1.0,0.0,1.0,0.0
3,15,6.028272844713414,10.139835522643782,1.0,0.0,1.0,0.0,1.0,0.0
4,15,0.0999394359759127,0.1253706208108368,0.0,0.0,0.0,1.0,1.0,1.0
5,15,10.954826772849424,7.312069561811212,1.0,1.0,1.0,0.0,0.0,0.0
6,15,7.174019544641752,6.284682462928121,0.0,1.0,1.0,1.0,0.0,0.0
7,15,1.608650573910555,1.787395450256907,0.0,0.0,0.0,1.0,1.0,1.0
8,15,0.0,9.15437185809798,0.0,1.0,0.0,1.0,0.0,1.0
9,15,7.094291341572426,3.27877617606487,1.0,0.0,0.0,0.0,1.0,1.0
10,15,9.289340887229478,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,15,6.738105914159834,11.0426998491155,1.0,1.0,0.0,0.0,0.0,1.0
12,15,0.0,0.0578244604074304,0.0,1.0,0.0,1.0,0.0,1.0
13,15,6.98085900727495,0.7134474256959207,1.0,0.0,1.0,0.0,1.0,0.0
14,15,7.851445983110023,4.886934448209915,0.0,0.0,1.0,1.0,1.0,0.0
0,20,11.897575778983706,4.797683677636369,0.0,0.0,0.0,1.0,1.0,1.0
1,20,11.959069986531194,1.3015559206139111,0.0,1.0,0.0,1.0,0.0,1.0
2,20,11.060473240597748,1.1801449867893097,1.0,0.0,1.0,0.0,1.0,0.0
3,20,6.030122341148729,10.150874862720146,1.0,0.0,1.0,0.0,1.0,0.0
4,20,0.1131400886735819,0.1416847590418067,0.0,0.0,0.0,1.0,1.0,1.0
5,20,10.943096689454585,7.385716133824862,1.0,1.0,1.0,0.0,0.0,0.0
6,20,7.220063767775798,6.357422224105226,0.0,1.0,1.0,1.0,0.0,0.0
7,20,1.4896810393522466,1.7194231382347211,0.0,0.0,0.0,1.0,1.0,1.0
8,20,0.0,9.194366981573342,0.0,1.0,0.0,1.0,0.0,1.0
