id,time,x,y
0,0,11.011613237363482,0
1,0,10.00468640091602,3.0214152889790533
2,0,6.048717822265036,0.007836564968078934
3,0,0,9.014111190272612
4,0,5.029644654664457,11.05414167973697
5,0,8.022213360276885,2.9600390929543816
6,0,5.030823258202559,0.05272711854981723
7,0,7.022979935559815,7.027824340762196
8,0,0.018022742479719703,10.967296855583015
9,0,7.997181480066495,3.0563666206672915
10,0,3.9639469716654956,0.05634653662540939
11,0,8.924456191403436,7.006396504241799
12,0,9.985619502105171,3.020005013752359
13,0,1.9382263368684496,11.020532444821457
14,0,5.036581125658352,12
0,5,11.047233994236032,0
1,5,10.015227143238365,3.0652415339953576
2,5,6.105162232478177,0.01673572956695596
3,5,0,9.026814719736548
4,5,5.041638690167141,11.075276414260479
5,5,8.054275322411732,2.9007846386850242
6,5,5.06418396230566,0.11185995215142142
7,5,7.049136823535066,7.061207546986447
8,5,0.0484882867634763,10.910588118627581
9,5,7.994712435447225,3.1290663263789527
10,5,3.9397157508605556,0.09186878168639442
11,5,8.889732693529007,7.009812286985825
12,5,9.946635567227718,3.0717762489480163
13,5,1.8933335447995328,11.034004321865108
14,5,5.076367902534492,12
0,10,11.058444052697755,0
1,10,10.028367294445786,3.1334955544818195
2,10,6.188313389740634,0.02673184570300411
3,10,0,9.03636408335071
4,10,5.070569349910248,11.126909287711674
5,10,8.083325868808247,2.8512245864460484
6,10,5.119626311001773,0.08262639517997176
7,10,7.08690690013943,7.108775737966728
8,10,0.07660767977898938,10.855791283134982
9,10,7.993465568036048,3.1551589805711333
10,10,3.921391313158103,0.11841916891635679
11,10,8.81965552291228,7.015981263683226
12,10,9.912151168081122,3.1147216841923537
13,10,1.8577196571582026,11.044399312774926
14,10,5.1343165375890365,12
0,15,11.091006799350357,0
1,15,10.03781279564622,3.1883805411968367
2,15,6.235884782201818,0.03214409671376005
3,15,0,9.049073279815826
4,15,5.097756654556645,11.175650074804368
5,15,8.10847096243587,2.808875873790247
6,15,5.194398573409768,0.045836200522178294
7,15,7.127671514899014,7.1597092043343
8,15,0.10949079291974376,10.793651105640539
9,15,7.99084946394846,3.225721354621122
10,15,3.895681079561323,0.15748487045116888
11,15,8.77102777962816,7.018604603447332
12,15,9.87214717018525,3.1663993150031033
13,15,1.8113278756345732,11.057230638152252
14,15,5.175367832766174,12
0,20,11.11769035994476,0
1,20,10.037466626148811,3.186340897910291
2,20,6.284879371413044,0.03753782773855733
3,20,0,9.062646124594266
4,20,5.125455874079481,11.226736925979623
5,20,8.123926411465519,2.783750850058426
6,20,5.238909633262872,0.02299901634782457
7,20,7.162467163469873,7.202279794414065
8,20,0.1355385718712542,10.745668823462934
9,20,7.987946576725877,3.300920354018993
10,20,3.853921713653076,0.21755899609986937
11,20,8.705744273684918,7.022335107222461
12,20,9.824592506090813,3.2270666806772184
13,20,1.7462249478544012,11.075026372245953
14,20,5.231476185889379,12
0,25,11.14277504028007,0
1,25,10.044636847095832,3.232981321600434
2,25,6.3270001031413265,0.042809303452137036
3,25,0,9.076649197317561
4,25,5.1571904315146355,11.28462316455704
5,25,8.15665146526141,2.7265236305267093
6,25,5.2613137754053145,0.011300439562565209
7,25,7.191874413612654,7.238428944175677
8,25,0.15744506201962966,10.70328015388065
9,25,7.984271796142099,3.3684486813669925
10,25,3.8239318727110923,0.2584213560646664
11,25,8.649185821650061,7.026700091149906
12,25,9.778031000771437,3.287639459586685
13,25,1.6791149962315548,11.094367694845593
14,25,5.294784044919063,12
0,30,11.174113171788232,0
1,30,10.05434847724386,3.2937679250454064
2,30,6.366868934850518,0.04728186892805764
3,30,0,9.087030873656794
4,30,5.179907919673524,11.32624297898781
5,30,8.191270279828256,2.6688133980987616
6,30,5.316679474878666,0
7,30,7.231556862760063,7.288835775468431
8,30,0.184176267440242,10.650641632672583
9,30,7.979502095036835,3.4165225087796722
10,30,3.78917586063558,0.30620914702730007
11,30,8.579197678961245,7.030487953107665
12,30,9.758004396374247,3.313077926371494
13,30,1.6261562204059827,11.110818629827545
14,30,5.35351197665963,12
0,35,11.220086706195994,0
1,35,10.062928042661193,3.3424620003612073
2,35,6.440157987043958,0.05359492686382052
3,35,0,9.100555233554708
4,35,5.2118957145478015,11.385846235893133
5,35,8.216863010463635,2.624866993264126
6,35,5.341892853808565,0
7,35,7.268296048968399,7.337334967010525
8,35,0.21521736243479556,10.587888320874203
9,35,7.972222392312723,3.5032871973688926
10,35,3.760696343728048,0.3444991461021212
11,35,8.520984747710147,7.032686766197738
12,35,9.801407684507858,3.3462373163212282
13,35,1.5899978575219438,11.12317224169678
14,35,5.416603506428853,12
0,40,11.238935727847961,0
1,40,10.07593399691355,3.3983275196957945
2,40,6.4820829290325275,0.05835396923952488
3,40,0,9.119869764658727
